Time,Open,High,Low,Last,Change,%Chg,Volume
11/01/2021,373,380.49,369.16,380.26,7.5,+2.01%,2049400
10/29/2021,352.23,374.11,351.975,372.76,17.42,+4.90%,1604200
10/28/2021,366.43,388.99,352.5,355.34,14.77,+4.34%,2350800
10/27/2021,340.96,345.43,336.28,340.57,-1.4,-0.41%,1196100
10/26/2021,349.12,349.12,337.48,341.97,-1.26,-0.37%,868000
10/25/2021,347.71,347.71,341.68,343.23,0.2,+0.06%,1057400
10/22/2021,342.12,357.92,340.535,343.03,7.52,+2.24%,1856400
10/21/2021,326.88,336.13,323.39,335.51,4.48,+1.35%,870600
10/20/2021,331.71,333.9456,328.22,331.03,-1.11,-0.33%,702000
10/19/2021,325.7,332.715,325.56,332.14,5.37,+1.64%,820500
10/18/2021,326.68,328.23,322.33,326.77,-2.33,-0.71%,1377800
10/15/2021,330.17,332.39,327.89,329.1,-0.68,-0.21%,772500
10/14/2021,331.31,331.31,326.61,329.78,9.37,+2.92%,959100
10/13/2021,323.86,326,319.09,320.41,0.86,+0.27%,690500
10/12/2021,327.51,328.29,317.99,319.55,-5.65,-1.74%,855500
10/11/2021,324.57,331.21,324.535,325.2,-0.85,-0.26%,528700
10/08/2021,332.29,332.37,324.82,326.05,-4.05,-1.23%,643100
10/07/2021,333.49,336.17,329.32,330.1,1,+0.30%,811800
10/06/2021,326.79,330.22,324.36,329.1,-2.13,-0.64%,821000
10/05/2021,332.96,334.44,328.24,331.23,2.16,+0.66%,774200
10/04/2021,332.12,332.62,325.59,329.07,-5.95,-1.78%,1147600
10/01/2021,336.71,338.45,328.78,335.02,0.51,+0.15%,904600
09/30/2021,338.28,342.23,333.9,334.51,-0.79,-0.24%,963200
09/29/2021,348.68,349.74,334.81,335.3,-11.73,-3.38%,1202200
09/28/2021,352.34,356.94,346.33,347.03,-18.75,-5.13%,1620600
09/27/2021,364.51,369.4125,362.8,365.78,-3.75,-1.01%,843900
09/24/2021,367.67,370.65,366.79,369.53,-1.45,-0.39%,433800
09/23/2021,366.66,372.406,365.77,370.98,5.47,+1.50%,948200
09/22/2021,359.13,366.31,356,365.51,8.93,+2.50%,762300
09/21/2021,358.95,359.44,349.64,356.58,1.4,+0.39%,1160300
09/20/2021,360.4,361.56,349.77,355.18,-14.63,-3.96%,1312300
09/17/2021,374.4,374.6,366.61,369.81,-2.21,-0.59%,2162800
09/16/2021,365,373.73,363.2,372.02,4.68,+1.27%,1970600
09/15/2021,357.35,367.54,354.05,367.34,10.95,+3.07%,1566200
09/14/2021,360.52,364.79,353.51,356.39,0.79,+0.22%,1349400
09/13/2021,354.61,358.32,349.3,355.6,5.03,+1.43%,974200
09/10/2021,351,359.095,350.31,350.57,2.74,+0.79%,1241300
09/09/2021,335.92,348.89,335.57,347.83,11.08,+3.29%,1200100
09/08/2021,341.16,341.16,334.56,336.75,-5.06,-1.48%,774800
09/07/2021,342.63,343.079,337.91,341.81,0.06,+0.02%,570200
09/03/2021,336.11,342.5102,336.11,341.75,4.04,+1.20%,481800
09/02/2021,337.89,339.66,335.36,337.71,2.26,+0.67%,470500
09/01/2021,340.95,341.5901,335.14,335.45,-4.51,-1.33%,668100
08/31/2021,343.67,343.67,333.725,339.96,-2.15,-0.63%,1003100
08/30/2021,345.34,346.9,338.8276,342.11,-0.82,-0.24%,516000
08/27/2021,335.63,343.53,334.86,342.93,9.18,+2.75%,692600
08/26/2021,334.59,336.73,332.09,333.75,-0.27,-0.08%,495400
08/25/2021,325.7,335.54,325.7,334.02,6.02,+1.84%,839300
08/24/2021,329.68,334.3,326.37,328,-0.54,-0.16%,621400
08/23/2021,323.96,329.61,323.38,328.54,8.57,+2.68%,1274900
08/20/2021,324.73,327.44,315.46,319.97,-2.38,-0.74%,794200
08/19/2021,314.79,323.6,313.5,322.35,4.8,+1.51%,729900
