Time,Open,High,Low,Last,Change,%Chg,Volume
02/03/2022,595.67,599.02,580.12,580.85,-22.58,-3.74%,3060100
02/02/2022,599,604.8,593.631,603.43,10.71,+1.81%,2444300
02/01/2022,585.87,593.9,575.8228,592.72,6.84,+1.17%,2571900
01/31/2022,559.4,586.37,556,585.88,25.78,+4.60%,4028800
01/28/2022,543.36,560.5,532.39,560.1,17.79,+3.28%,3025300
01/27/2022,569.72,570.255,541.025,542.31,-14.81,-2.66%,3420900
01/26/2022,552,574.17,550.07,557.12,22.98,+4.30%,4971400
01/25/2022,528,545.4,524.22,534.14,-7.44,-1.37%,3815800
01/24/2022,530.89,543.51,513.4,541.58,8.35,+1.57%,5426700
01/21/2022,546.64,555.4,531.34,533.23,-14.49,-2.65%,3801000
01/20/2022,568,570.14,546.77,547.72,-16.25,-2.88%,2522400
01/19/2022,581.58,584.73,563.33,563.97,-13.82,-2.39%,2269100
01/18/2022,588.32,591.04,575.99,577.79,-18.58,-3.12%,3583700
01/14/2022,595.78,600.38,592,596.37,-0.82,-0.14%,2566200
01/13/2022,627.47,627.88,594.15,597.19,-24.81,-3.99%,3004700
01/12/2022,627.51,630.99,619.74,622,-0.05,-0.01%,1880600
01/11/2022,615.54,628,614.57,622.05,0.89,+0.14%,1903600
01/10/2022,608.86,622.04,603.57,621.16,2.01,+0.32%,2979300
01/07/2022,635.85,639.91,618.46,619.15,-17.88,-2.81%,2783100
01/06/2022,640.16,648.65,634.43,637.03,-5.97,-0.93%,2858100
01/05/2022,671.21,671.21,642.01,643,-27.92,-4.16%,3496100
01/04/2022,662.875,672.1863,657.225,670.92,7.6,+1.15%,2110200
01/03/2022,666.32,671.7,661.22,663.32,-2.09,-0.31%,2259900
12/31/2021,666.97,671.31,663.27,665.41,0.33,+0.05%,1204600
12/30/2021,673.1,675.7,663.84,665.08,-7.53,-1.12%,1147300
12/29/2021,669.8,677,669.12,672.61,3.61,+0.54%,1479900
12/28/2021,677.55,677.76,667.0301,669,-5.28,-0.78%,1725000
12/27/2021,664.8,676.3,664.46,674.28,9.48,+1.43%,1944500
12/23/2021,656.13,670.73,656.13,664.8,9.6,+1.47%,2359600
12/22/2021,643.32,657.16,639.26,655.2,8.96,+1.39%,2838200
12/21/2021,648.1,649.47,633.3,646.24,1.21,+0.19%,3653300
12/20/2021,626.3,646.09,625.09,645.03,10.07,+1.59%,3277000
12/17/2021,617.53,639.99,615.1,634.96,14.28,+2.30%,5075300
12/16/2021,637.36,640.6556,611.5,620.68,-19.18,-3.00%,4274800
12/15/2021,615.57,640.86,610.34,639.86,24.95,+4.06%,2909100
12/14/2021,617.84,618.6199,605.64,614.91,-6.75,-1.09%,3595600
12/13/2021,634,634.42,621.23,621.66,-10.02,-1.59%,2689800
12/10/2021,623.98,644.7499,618.5901,631.68,48.26,+8.27%,5708600
12/09/2021,582.45,590.2397,582.45,583.42,-5.14,-0.87%,2907900
12/08/2021,590.94,590.94,582.43,588.56,-1.84,-0.31%,1799700
12/07/2021,572,593.07,572,590.4,25.42,+4.50%,2956200
12/06/2021,564.6474,568.3729,555.95,564.98,6.86,+1.23%,2248200
12/03/2021,564.94,569,550.4,558.12,5.67,+1.03%,2030700
12/02/2021,546.07,559.11,544,552.45,-2.31,-0.42%,2261800
12/01/2021,563.48,568.4799,553.33,554.76,1.08,+0.20%,2198200
11/30/2021,563.27,564.99,552,553.68,-10.66,-1.89%,2257700
11/29/2021,556.2,567.55,553.68,564.34,17.75,+3.25%,1870300
11/26/2021,551.77,557.3,543.3202,546.59,-12.14,-2.17%,1421900
11/24/2021,553.23,559.08,547.39,558.73,3.61,+0.65%,1208700
11/23/2021,552.42,555.86,548.53,555.12,1.84,+0.33%,1710900
11/22/2021,571.68,572.04,552.48,553.28,-15.44,-2.71%,2590000
11/19/2021,576.28,577.21,565.93,568.72,-6.09,-1.06%,1963000
11/18/2021,571.1,576.73,569.64,574.81,5.17,+0.91%,1271300
11/17/2021,568.14,571.3564,564.1,569.64,0.87,+0.15%,1253200
11/16/2021,564.09,569.53,562.74,568.77,3,+0.53%,1319400
11/15/2021,567.69,567.69,559.8301,565.77,2.55,+0.45%,1397200
11/12/2021,558.41,565.84,554.59,563.22,7.82,+1.41%,1359200
11/11/2021,552.69,557.12,548.81,555.4,6.63,+1.21%,1415700
11/10/2021,554.3,560.9022,548.05,548.77,-9.03,-1.62%,1844800
11/09/2021,559.19,561.9009,555.14,557.8,-1.15,-0.21%,1583800
11/08/2021,561.97,563.89,558.1,558.95,0.03,+0.01%,1723300
11/05/2021,550,559.67,549.81,558.92,10.3,+1.88%,1867300
11/04/2021,543.8,549.07,540.925,548.62,6.25,+1.15%,1595800
11/03/2021,539.05,543.795,533.77,542.37,5.3,+0.99%,1403700
11/02/2021,527.45,540.82,526.68,537.07,9.02,+1.71%,1626300
11/01/2021,530.336,532.5751,524.93,528.05,-3.62,-0.68%,1689500
10/29/2021,523.5,532.15,523.5,531.67,2.1,+0.40%,1556400
10/28/2021,524.14,529.95,523.43,529.57,6.46,+1.23%,1187500
10/27/2021,531.82,536.07,521.86,523.11,-10.76,-2.02%,2350000
10/26/2021,525.22,534.99,524,533.87,11.8,+2.26%,2404300
10/25/2021,517.49,524.5,515.18,522.07,6.66,+1.29%,1241500
10/22/2021,514.74,521.38,513.02,515.41,1.26,+0.25%,1536700
10/21/2021,509.42,514.79,508.6,514.15,4.76,+0.93%,1178600
10/20/2021,511,513.43,508.44,509.39,-1,-0.20%,1345800
10/19/2021,504.32,510.87,501.77,510.39,7.03,+1.40%,1638300
10/18/2021,500.39,503.98,498.66,503.36,0.11,+0.02%,1604200
10/15/2021,504.4,505.86,501.08,503.25,5.65,+1.14%,2510400
10/14/2021,491.86,499.15,490.815,497.6,12.59,+2.60%,1923200
10/13/2021,481.17,485.38,479.55,485.01,-0.27,-0.06%,1642500
10/12/2021,495.84,496.7,482.0201,485.28,-7.06,-1.43%,2099000
10/11/2021,491.24,499.59,490.85,492.34,-0.51,-0.10%,1118800
10/08/2021,496.82,498,491.28,492.85,-1.07,-0.22%,1027900
10/07/2021,492.63,499.9,492.63,493.92,5.14,+1.05%,1326000
10/06/2021,483.13,489.35,479.7,488.78,3.36,+0.69%,1204100
10/05/2021,475.94,489.79,475.33,485.42,9.47,+1.99%,1655700
10/04/2021,484.93,486.56,472.78,475.95,-11.4,-2.34%,2009200
10/01/2021,487.85,488.66,477.5,487.35,2.42,+0.50%,1605100
09/30/2021,494.52,494.52,484.4801,484.93,-4.55,-0.93%,1573500
09/29/2021,493.63,494.27,487.65,489.48,-1.54,-0.31%,1578300
09/28/2021,497,501.45,490.54,491.02,-13.83,-2.74%,2012400
09/27/2021,499.78,505.82,497.38,504.85,-0.07,-0.01%,983000
09/24/2021,502.27,505.5,500.83,504.92,0.62,+0.12%,1060700
