Time,Open,High,Low,Last,Change,%Chg,Volume
11/17/2022,236.69,238.15,235.6,237.6,-2.74,-1.14%,60300
11/16/2022,240.21,242.2,239.144,240.34,-3.99,-1.63%,107100
11/15/2022,246.38,247.92,241.94,244.33,3.57,+1.48%,75600
11/14/2022,242.81,244.585,240.62,240.76,-4.07,-1.66%,66900
11/11/2022,239.09,246.24,239,244.83,6,+2.51%,70000
11/10/2022,232.6,239.2,232.3,238.83,16.77,+7.55%,108100
11/09/2022,227.07,228.48,221.915,222.06,-6.98,-3.05%,137400
11/08/2022,229.66,231.8,225.9201,229.04,-0.14,-0.06%,99600
11/07/2022,231.39,231.52,226.792,229.18,-0.91,-0.40%,81700
11/04/2022,232.8,235.12,225.89,230.09,2.31,+1.01%,85600
11/03/2022,227.18,230.14,226.135,227.78,-1.37,-0.60%,143700
11/02/2022,238.18,239.19,229.11,229.15,-9.18,-3.85%,63500
11/01/2022,244.58,245.53,238.01,238.33,-2.35,-0.98%,81800
10/31/2022,240.72,242.08,238.9108,240.68,-1.4,-0.58%,63500
10/28/2022,235.48,242.37,233.88,242.08,0.54,+0.22%,92200
10/27/2022,243.52,244.58,240.96,241.54,-1.13,-0.47%,112600
10/26/2022,242,247.5,241.7511,242.67,-2.1,-0.86%,56200
10/25/2022,238.45,245.53,238.45,244.77,6.28,+2.63%,94300
10/24/2022,236.8,239.43,232.564,238.49,1.13,+0.48%,77800
10/21/2022,230.14,237.53,229.25,237.36,6.43,+2.78%,58600
10/20/2022,232.28,236.61,230.17,230.93,-3.84,-1.64%,63800
10/19/2022,236.04,237.395,232.46,234.77,-3.59,-1.51%,57300
10/18/2022,242.02,242.665,236.17,238.36,3.39,+1.44%,75300
10/17/2022,230.57,235.47,230.57,234.97,9.16,+4.06%,67800
10/14/2022,236.97,237.95,225.61,225.81,-8.65,-3.69%,212001
10/13/2022,225.27,235.625,222.82,234.46,2.28,+0.98%,92300
10/12/2022,231.79,233.5815,230.2,232.18,0.65,+0.28%,109200
10/11/2022,231.88,236.118,229.402,231.53,-1.34,-0.58%,186200
10/10/2022,234.71,234.985,230.52,232.87,-1.64,-0.70%,105900
10/07/2022,239.34,239.34,233.19,234.51,-8.05,-3.32%,89200
10/06/2022,243.48,245.93,241.73,242.56,-1.68,-0.69%,64300
10/05/2022,241.53,245.73,239.18,244.24,-1.2,-0.49%,73100
10/04/2022,242.02,247.45,242.02,245.44,9.16,+3.88%,134700
10/03/2022,235.26,238.49,232.31,236.28,1.21,+0.51%,235100
