Time,Open,High,Low,Last,Change,%Chg,Volume
08/29/2019,50.89,51.63,50.505,51.21,0.8,+1.59%,2906600
08/28/2019,50.32,50.65,49.55,50.41,-0.09,-0.18%,2886500
08/27/2019,51.39,51.39,50.31,50.5,-0.54,-1.06%,3033600
08/26/2019,51.29,51.57,50.73,51.04,-0.17,-0.33%,1702000
08/23/2019,52.28,52.72,51.06,51.21,-0.79,-1.52%,3539900
08/22/2019,51.54,52.145,51.025,52,0.44,+0.85%,1844900
08/21/2019,51.25,51.74,50.75,51.56,0.61,+1.20%,3354800
08/20/2019,50.11,51.16,49.98,50.95,0.92,+1.84%,2446800
08/19/2019,49.75,50.28,49.33,50.03,0.78,+1.58%,3975500
08/16/2019,48.86,49.39,47.98,49.25,0.74,+1.53%,4478500
08/15/2019,49.42,49.58,48.45,48.51,-0.9,-1.82%,3639200
08/14/2019,49.81,50.06,48.775,49.41,-0.87,-1.73%,4939400
08/13/2019,49.14,50.4,49.14,50.28,1.02,+2.07%,3194400
08/12/2019,49.8,50.09,48.9,49.26,-0.75,-1.50%,3126300
08/09/2019,50.66,50.8,49.75,50.01,-0.85,-1.67%,2712300
08/08/2019,49.86,50.93,49.86,50.86,1,+2.01%,3170500
08/07/2019,47.58,49.97,47.41,49.86,1.67,+3.47%,6245500
08/06/2019,47.53,48.4,47.39,48.19,0.66,+1.39%,4024300
08/05/2019,47.41,47.83,47.01,47.53,-0.45,-0.94%,3265100
08/02/2019,48.41,48.53,47.49,47.98,-0.52,-1.07%,2461700
08/01/2019,47.79,49.33,47.53,48.5,0.93,+1.96%,4097000
07/31/2019,48.43,48.64,47.085,47.57,-0.88,-1.82%,2865800
07/30/2019,47.93,49.08,47.72,48.45,0.47,+0.98%,4149600
07/29/2019,47.65,48.095,47.18,47.98,0.35,+0.73%,3823300
07/26/2019,47.76,48.27,47.47,47.63,-0.13,-0.27%,3002000
07/25/2019,47.17,47.805,47.06,47.76,0.99,+2.12%,3508000
07/24/2019,45.84,46.84,45.56,46.77,0.91,+1.98%,3120200
07/23/2019,45.99,46.25,45.52,45.86,-0.14,-0.30%,5000400
07/22/2019,46.53,46.71,45.865,46,-0.27,-0.58%,2215500
07/19/2019,46.91,47.12,46.26,46.27,-0.49,-1.05%,2581000
07/18/2019,46.89,47.14,46.4,46.76,-0.07,-0.15%,3318200
07/17/2019,47.95,48.09,46.82,46.83,-0.94,-1.97%,2921800
07/16/2019,47.19,47.93,47.05,47.77,0.47,+0.99%,2547500
07/15/2019,47.85,48.1,47.15,47.3,-0.5,-1.05%,2198200
07/12/2019,47.64,48.4,47.64,47.8,0.16,+0.34%,2844700
07/11/2019,48.67,48.67,47.19,47.64,-0.78,-1.61%,3382600
07/10/2019,48.29,48.78,47.55,48.42,1.05,+2.22%,3765800
07/09/2019,48.07,48.1329,47.24,47.37,-0.9,-1.86%,4096300
07/08/2019,48.21,48.62,47.84,48.27,-0.01,-0.02%,2670400
07/05/2019,48.74,49,47.91,48.28,-0.94,-1.91%,2755100
07/03/2019,48.53,49.26,48.342,49.22,0.67,+1.38%,1610100
07/02/2019,48,48.635,47.68,48.55,0.47,+0.98%,3382100
07/01/2019,48.97,49.25,47.44,48.08,-0.38,-0.78%,3768000
06/28/2019,48.33,49.31,48.28,48.46,0.03,+0.06%,4156900
06/27/2019,48.14,48.5185,47.07,48.43,0.88,+1.85%,4886400
