Time,Open,High,Low,Last,Change,%Chg,Volume
12/22/2022,571.05,571.05,546.8001,555.95,-25.01,-4.30%,1352100
12/21/2022,569.06,583.96,567.3,580.96,17.8,+3.16%,797700
12/20/2022,562.24,568.955,561.15,563.16,-5.45,-0.96%,845700
12/19/2022,574.05,575.85,562.675,568.61,-5.71,-0.99%,906700
12/16/2022,577.26,585.75,565.74,574.32,-12.02,-2.05%,2097200
12/15/2022,603,604.8,584.26,586.34,-29.52,-4.79%,1422300
12/14/2022,622.5,626.755,609.93,615.86,-12.41,-1.98%,1167400
12/13/2022,642.98,643.36,617.57,628.27,18.28,+3.00%,1334000
12/12/2022,596.87,610,595.8,609.99,12.29,+2.06%,819500
12/09/2022,602.99,611.17,596.4,597.7,-9.19,-1.51%,870600
12/08/2022,591.88,609.4598,587.6575,606.89,5.54,+0.92%,1019300
12/07/2022,592.21,604,590.69,601.35,8.3,+1.40%,878600
12/06/2022,603.5,604.445,586.82,593.05,-7.74,-1.29%,839100
12/05/2022,605.1,607.16,593.38,600.79,-4.92,-0.81%,873900
12/02/2022,600.3,607.45,597,605.71,-5.55,-0.91%,719700
12/01/2022,611.71,616.5599,601.36,611.26,3.14,+0.52%,1245900
11/30/2022,585.3,608.41,576.94,608.12,29.3,+5.06%,1569700
11/29/2022,584.09,587,576.7666,578.82,-4.52,-0.77%,562900
11/28/2022,593.78,598.13,580.42,583.34,-8.5,-1.44%,1056600
11/25/2022,596.93,597.9,591.84,591.84,-12.01,-1.99%,408800
11/23/2022,595.18,610,595.18,603.85,7.64,+1.28%,874900
11/22/2022,581.72,596.5301,574.225,596.21,15.92,+2.74%,1082300
11/21/2022,581.2,583.79,575.0977,580.29,-12.87,-2.17%,849700
11/18/2022,599.62,599.93,584.8,593.16,4.13,+0.70%,1115500
11/17/2022,568.96,590.45,568.9505,589.03,12.33,+2.14%,919400
11/16/2022,583.52,583.9499,573.805,576.7,-20.77,-3.48%,1418800
11/15/2022,606.75,608.32,586.54,597.47,19.65,+3.40%,1669400
11/14/2022,574.78,590.3009,573.875,577.82,1.38,+0.24%,1806400
11/11/2022,560.78,578.62,558.49,576.44,15.65,+2.79%,1982800
11/10/2022,531.5,561.82,520.355,560.79,71.33,+14.57%,3517900
11/09/2022,494.51,504.2198,488.91,489.46,-14.13,-2.81%,1302600
11/08/2022,498.25,505.9889,491.06,503.59,20.2,+4.18%,2316000
11/07/2022,474.83,485.4399,469.61,483.39,14.63,+3.12%,1429400
11/04/2022,462.35,469.6099,454.33,468.76,28.84,+6.56%,1587700
11/03/2022,440.8,446.76,437.12,439.92,-6.41,-1.44%,1615700
11/02/2022,470.05,477,446.26,446.33,-29.05,-6.11%,1892900
11/01/2022,483.38,483.67,472.86,475.38,2.96,+0.63%,760600
10/31/2022,479.04,480.88,471.65,472.42,-16.76,-3.43%,1063600
10/28/2022,469.86,489.87,468.89,489.18,14.77,+3.11%,1436000
10/27/2022,482.1,489.6,473.99,474.41,-9.68,-2.00%,1075700
10/26/2022,475.95,496.2,474.25,484.09,-1.92,-0.40%,1880200
10/25/2022,478.49,495.7499,478.35,486.01,13.04,+2.76%,2047200
10/24/2022,470.43,476.09,459.6,472.97,10.74,+2.32%,2389200
10/21/2022,440.48,462.88,437.7001,462.23,24.96,+5.71%,2756600
10/20/2022,431.25,448.92,428.78,437.27,13.25,+3.12%,2090900
10/19/2022,415.89,431.85,410.39,424.02,25.03,+6.27%,2435100
10/18/2022,407.38,409.17,393.19,398.99,6.77,+1.73%,1324700
10/17/2022,394.46,399.6,388.83,392.22,13.09,+3.45%,1417800
10/14/2022,404.38,405.62,378.6,379.13,-26.27,-6.48%,1728200
10/13/2022,364.91,410.725,363.1501,405.4,7.07,+1.77%,2782200
10/12/2022,403.81,404.93,397.51,398.33,-1.23,-0.31%,1277200
10/11/2022,412.53,412.65,394.01,399.56,-22.33,-5.29%,2044200
10/10/2022,433.91,434.07,416.36,421.89,-12.37,-2.85%,1383700
10/07/2022,446.5,448.72,432.735,434.26,-27.88,-6.03%,1412400
10/06/2022,465.29,474.18,461.49,462.14,-7.15,-1.52%,926000
10/05/2022,456.94,474.7534,453.0456,469.29,4.18,+0.90%,1193800
10/04/2022,461.21,467.765,455.78,465.11,33.43,+7.74%,1954600
10/03/2022,423.6,435.51,421.02,431.68,16.33,+3.93%,1452300
09/30/2022,414,428.05,413.95,415.35,-12.43,-2.91%,1084900
09/29/2022,425.61,428.71,419.23,427.78,-13.45,-3.05%,1141700
09/28/2022,426.14,443.42,423.1701,441.23,7.94,+1.83%,957000
09/27/2022,438.85,442.51,426.5,433.29,2.48,+0.58%,876400
09/26/2022,434.09,440.77,429.12,430.81,-5.33,-1.22%,1163900
09/23/2022,433.6,436.94,427.35,436.14,-4.9,-1.11%,1362300
09/22/2022,450.7,452.19,439.1,441.04,-13.88,-3.05%,952900
09/21/2022,461.55,476.17,454.86,454.92,-7.04,-1.52%,783900
09/20/2022,458.95,466.53,457.36,461.96,-9.15,-1.94%,906800
09/19/2022,459.65,472.99,459.65,471.11,3.86,+0.83%,646600
09/16/2022,462.03,472.1899,459.91,467.25,1.6,+0.34%,914200
09/15/2022,472.54,478.36,462.9,465.65,-12.45,-2.60%,853400
09/14/2022,476.97,481.53,471.1,478.1,7,+1.49%,663700
09/13/2022,484,488.42,468.61,471.1,-33.83,-6.70%,1188200
09/12/2022,506.77,511,499.66,504.93,3.93,+0.78%,1041300
09/09/2022,495.52,503.175,495.3,501,18.25,+3.78%,1013100
09/08/2022,465.45,483.39,464.17,482.75,6.07,+1.27%,943300
09/07/2022,468.89,480.97,465.6,476.68,6.76,+1.44%,745400
09/06/2022,469.36,477.89,462.3,469.92,2.73,+0.58%,996800
09/02/2022,479.86,486.9,466.01,467.19,-2.73,-0.58%,1145400
09/01/2022,477.92,479.02,460.89,469.92,-20.02,-4.09%,1665400
08/31/2022,500.85,501.58,486.7,489.94,-3.08,-0.62%,936000
08/30/2022,506.55,507.65,487.455,493.02,-6.86,-1.37%,1006400
08/29/2022,506.32,511.35,499.4,499.88,-10.06,-1.97%,754100
08/26/2022,539.55,539.73,508.77,509.94,-29.8,-5.52%,1229700
08/25/2022,522.36,540.22,521.76,539.74,14.3,+2.72%,758400
08/24/2022,522.86,530.58,521.72,525.44,-0.31,-0.06%,485200
08/23/2022,520,529.3499,519.46,525.75,5.68,+1.09%,592800
08/22/2022,529.29,530.85,518.61,520.07,-25.19,-4.62%,795700
08/19/2022,557.19,558.85,544.43,545.26,-16.04,-2.86%,794600
08/18/2022,557.28,565.93,555.3,561.3,4.02,+0.72%,580600
08/17/2022,559.1,565.99,551.9051,557.28,-9.4,-1.66%,667700
08/16/2022,566.4,572.335,559.01,566.68,-8.26,-1.44%,696900
08/15/2022,569.11,577.62,567.89,574.94,-1.02,-0.18%,783100
08/12/2022,562.62,577.99,562.12,575.96,13.55,+2.41%,811500
08/11/2022,565.74,574.355,561.12,562.41,-3.64,-0.64%,833300
08/10/2022,558.72,566.09,550.47,566.05,24.94,+4.61%,1075100
08/09/2022,551.1,552.3,533.74,541.11,-31.64,-5.52%,1138600
08/08/2022,578,582.56,564.99,572.75,-4.56,-0.79%,700800
08/05/2022,571.63,579.58,565.98,577.31,-11.15,-1.89%,768000
08/04/2022,583.17,592.75,581.1001,588.46,4.6,+0.79%,680000
08/03/2022,570,587.67,569.25,583.86,18.26,+3.23%,825900
08/02/2022,562.08,572.85,558.75,565.6,-12.55,-2.17%,876600
08/01/2022,573.24,583.05,568.94,578.15,3.71,+0.65%,895400
07/29/2022,561.45,576.92,559.5,574.44,13.73,+2.45%,1210900
07/28/2022,547.8,560.94,540.76,560.71,14.53,+2.66%,1216700
07/27/2022,533.62,549.85,532.5901,546.18,22.01,+4.20%,1111100
07/26/2022,528.05,529.64,518.54,524.17,-14.8,-2.75%,1029400
07/25/2022,535.42,543.67,532.12,538.97,4.71,+0.88%,1194600
07/22/2022,542.41,546.85,529.23,534.26,-8.01,-1.48%,1459800
07/21/2022,530,543.242,524.6,542.27,27.85,+5.41%,2281800
07/20/2022,492.9,516.76,490.6,514.42,16.06,+3.22%,2294800
07/19/2022,484.87,500.9099,484.05,498.36,24.88,+5.25%,1414900
07/18/2022,483.61,486.83,470.5,473.48,-2.15,-0.45%,1039500
07/15/2022,465.39,475.78,460.51,475.63,18.73,+4.10%,1630400
07/14/2022,442.2,458.88,434.55,456.9,9.89,+2.21%,1075800
07/13/2022,430.48,451.94,429.3,447.01,12.52,+2.88%,1052500
07/12/2022,440.57,444.45,431.884,434.49,-4.57,-1.04%,847900
07/11/2022,449.56,450.17,437.91,439.06,-13.89,-3.07%,746500
07/08/2022,444.61,455.3,440.66,452.95,1.05,+0.23%,739000
07/07/2022,438.76,452.8,438.65,451.9,23.02,+5.37%,1400800
07/06/2022,433.25,437.59,425.35,428.88,-3.52,-0.81%,1464600
07/05/2022,419.19,433.0466,412.67,432.4,-17.43,-3.87%,2779100
07/01/2022,455.3,457.9637,443.455,449.83,-26.05,-5.47%,1570100
